,Model,label,raw,block,canon,difficulty_score,normal_mean,expert_mean,average_mean,mean_diff_normed,ranking_1,ranking_2,ranking_3,ranking_4,ranking_5,ranking_6,ranking_7,expert_1,expert_2
373,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),anchor,anchor,36,Broom,0.5772467939690892,2.0,4.0,3.0,1.2682596180927326,1.0,1.0,2.0,3.0,2.0,3.0,,5.0,3.0
374,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),key,key,37,Clubs symbol,0.6776882472823819,2.2857142857142856,1.0,1.6428571428571428,0.5295121651789441,3.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0
375,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),clubs symbol,clubs symbol,38,Clubs symbol - Ice cream,0.5910450288294253,1.8333333333333333,2.0,1.9166666666666665,0.7838303614102681,2.0,3.0,1.0,1.0,3.0,1.0,,2.0,2.0
376,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),owl,owl,39,Clubs symbol - Ice cream,0.6294757245258944,1.1666666666666667,1.5,1.3333333333333335,0.4940323672988075,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0
377,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),letter b,Letter B,40,Mug,0.6494578485259365,1.1666666666666667,1.0,1.0833333333333335,0.3797539974302355,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
378,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),shopping cart,Shopping cart,41,Mug,0.6527248385613104,1.2,2.0,1.6,0.5556402583019034,1.0,1.0,1.0,1.0,2.0,,,1.0,3.0
379,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),window pane,window pane,42,Window - Grid,0.4461387803125867,4.666666666666667,5.0,4.833333333333334,2.6769958951558315,5.0,4.0,5.0,5.0,4.0,5.0,,5.0,5.0
380,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),royal scepter,Royal scepter,43,Mouse,0.7158409820449328,1.1666666666666667,1.0,1.0833333333333335,0.30783893611798946,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0
381,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),coffee cup,Coffee cup,44,Computer Mouse,0.7324056829010255,1.0,1.0,1.0,0.2675943170989745,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
382,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),sitting person,sitting person,45,Clock,0.5855004902475762,1.0,1.0,1.0,0.4144995097524238,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
383,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),anchor chalice,anchor chalice,46,Lightbulb - Ice Cream,0.7069768704241428,2.5,1.5,2.0,0.5860462591517144,5.0,3.0,1.0,1.0,,,,1.0,2.0
384,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),key,key,47,Computer Mouse,0.8511684216890806,1.0,1.0,1.0,0.14883157831091942,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
385,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),sledge hammer,sledge hammer,48,Letter T,0.6196442811846602,3.0,3.5,3.25,1.2361560861498544,3.0,4.0,4.0,3.0,1.0,,,4.0,3.0
386,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),broken heart,broken heart,49,Heart,0.5711914979083924,1.6666666666666667,1.0,1.3333333333333335,0.5717446694554769,1.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0
387,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),stick figure,Stick figure,50,Stick Figure,0.6767454424369007,4.833333333333333,5.0,4.916666666666666,1.5893349080185712,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0
388,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),birdhouse,Birdhouse,51,Television,0.6344956971999075,1.6666666666666667,2.5,2.0833333333333335,0.7614672975001927,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,3.0
389,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),shelf bracket,Shelf bracket,52,Letter F,0.6853657836486973,2.0,1.5,1.75,0.5506098786147797,2.0,2.0,1.0,1.0,4.0,,,1.0,2.0
390,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),sailboat,sailboat,53,Sailboat,0.6746837943221582,4.833333333333333,5.0,4.916666666666666,1.599471344582722,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0
391,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),skeleton key,skeleton key,54,Music Note,0.5702566768448688,3.0,4.0,3.5,1.5041016310429591,3.0,4.0,1.0,4.0,,,,3.0,5.0
392,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),planted sword,Planted sword,55,Yield Sign - Martini Glass,0.5813663731940197,2.0,2.0,2.0,0.8372672536119605,1.0,2.0,5.0,1.0,1.0,2.0,,1.0,3.0
393,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),verified icon,Verified icon,56,Clock,0.5874327098174441,1.5,1.5,1.5,0.6188509352738338,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,2.0
394,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),letter z,Letter Z,57,Hourglass,0.4898972947782638,1.75,1.0,1.375,0.7013912196798873,1.0,2.0,3.0,1.0,,,,1.0,1.0
395,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),anchor,anchor,58,Umbrella,0.4292901565322177,1.8333333333333333,2.0,1.9166666666666665,1.0938605333132494,2.0,2.0,2.0,1.0,1.0,3.0,,1.0,3.0
396,DeepMind: Gemini 2.5 Pro - Multiple Context - Dynamic Thinking (2025-07-21),arrow,arrow,59,Pine tree,0.5752668834094511,2.1666666666666665,4.5,3.333333333333333,1.4157770553018296,2.0,2.0,2.0,2.0,3.0,2.0,,5.0,4.0
397,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),ladder,ladder,1,Ladder,0.4751185628015861,5.0,5.0,5.0,2.6244071859920695,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
398,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),ladder,Ladder,2,Ladder,0.6610531487654556,4.5,5.0,4.75,1.6099975433640858,5.0,4.0,4.0,5.0,4.0,5.0,,5.0,5.0
399,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),dumbbell,Dumbbell,3,Glasses,0.6845673981674806,1.1666666666666667,1.0,1.0833333333333335,0.34171865198522944,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
400,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),dumbbell,Dumbbell,4,Glasses,0.5468725449723439,1.0,1.0,1.0,0.45312745502765606,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
401,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),dumbbell,Dumbbell,5,Glasses,0.5451123909099757,1.1666666666666667,1.0,1.0833333333333335,0.49279490984752644,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
402,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),eyeglasses,eyeglasses,6,Glasses,0.6296458064862441,3.1666666666666665,5.0,4.083333333333333,1.512279623514503,4.0,2.0,3.0,5.0,3.0,2.0,,5.0,5.0
403,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),fletched arrow,Fletched arrow,7,Pine Tree,0.5548532022011824,4.0,4.5,4.25,1.8918738906449748,3.0,2.0,5.0,5.0,5.0,,,5.0,4.0
404,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),butterfly,Butterfly,8,Butterfly,0.6411043581205884,3.3333333333333335,5.0,4.166666666666667,1.4953985078308818,3.0,3.0,5.0,3.0,4.0,2.0,,5.0,5.0
405,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),butterfly,Butterfly,9,Butterfly,0.6425347026663212,3.2,5.0,4.1,1.465607719068083,2.0,4.0,1.0,5.0,4.0,,,5.0,5.0
406,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),trident,Trident,10,Comb - Pitchfork,0.6756697358651155,4.333333333333333,5.0,4.666666666666666,1.5135412326294608,2.0,5.0,4.0,5.0,5.0,5.0,,5.0,5.0
407,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),trident,Trident,11,Comb - Pitchfork,0.6226273261756372,4.5,5.0,4.75,1.7925202006657233,4.0,5.0,5.0,3.0,5.0,5.0,,5.0,5.0
408,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),skeleton key,Skeleton key,12,Goblet,0.6350097299355925,1.0,1.0,1.0,0.36499027006440754,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
409,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),skeleton key,Skeleton key,13,Goblet,0.6759272535859652,1.4285714285714286,1.0,1.2142857142857144,0.3935169063598995,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
410,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),eyes,eyes,14,Computer Mouse,0.7418457479906454,2.0,1.0,1.5,0.3872313780140319,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0
411,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),house,house,15,House,0.5604145691220367,3.6666666666666665,4.5,4.083333333333333,1.7949738427516835,3.0,5.0,4.0,3.0,3.0,4.0,,5.0,4.0
412,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),house,house,60,House,0.5476538878373272,3.5,5.0,4.25,1.9224709766913595,4.0,4.0,4.0,2.0,4.0,3.0,,5.0,5.0
413,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),guitar pick,Guitar pick,16,Ice cream,0.5213069155657604,1.8333333333333333,2.5,2.1666666666666665,1.0371683496075192,3.0,1.0,2.0,1.0,2.0,2.0,,2.0,3.0
414,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),guitar pick,Guitar pick,17,Ice cream,0.6339653089357414,2.1666666666666665,2.5,2.333333333333333,0.8540809458166032,2.0,3.0,2.0,1.0,3.0,2.0,,2.0,3.0
415,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),guitar pick,Guitar pick,18,Ice cream,0.6847597069012321,2.0,2.0,2.0,0.6304805861975358,3.0,2.0,1.0,2.0,3.0,1.0,,1.0,3.0
416,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),key,key,19,Computer Mouse,0.859309544470196,1.0,1.0,1.0,0.14069045552980397,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
417,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),lightbulb,Lightbulb,20,Crystal ball - Person Outline,0.6219390375192231,1.6666666666666667,2.0,1.8333333333333335,0.6931117645480911,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,2.0
418,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),keyhole,Keyhole,21,Crystal ball - Person Outline,0.7380031106155932,2.6666666666666665,2.5,2.583333333333333,0.6768252975763841,5.0,1.0,2.0,3.0,2.0,3.0,,3.0,2.0
419,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),play button,Play button,22,Fish,0.7208342020855323,2.5,1.0,1.75,0.4885401463503185,4.0,2.0,2.0,4.0,2.0,1.0,,1.0,1.0
420,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),magnifying glass,Magnifying glass,23,Lollipop,0.6343711397762843,2.5714285714285716,3.5,3.0357142857142856,1.1099447542505654,1.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0
421,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),comb,Comb,24,Chair,0.6122911911027547,1.0,2.0,1.5,0.581563213345868,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0
422,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),skeleton key,Skeleton key,25,Chair,0.5452904006405492,1.5,1.0,1.25,0.5683869991993135,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0
423,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),letter k,Letter K,26,Flag,0.5048827596669067,1.0,1.0,1.0,0.49511724033309334,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
424,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),bookshelf,Bookshelf,27,Door,0.6329439046769518,1.1666666666666667,1.5,1.3333333333333335,0.4894081270973976,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0
425,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),eyeglasses,Eyeglasses,28,Glasses,0.6597435356665721,3.5,5.0,4.25,1.4460899734170687,3.0,4.0,2.0,5.0,3.0,4.0,,5.0,5.0
426,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),chalice,Chalice,29,Shovel,0.5969217655525534,2.142857142857143,1.0,1.5714285714285714,0.6334086541317018,1.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0
427,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),train car,Train car,30,Fish bones,0.7482943265112354,1.1666666666666667,1.0,1.0833333333333335,0.272681146279495,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0
428,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),female symbol,Female symbol,31,Balloon,0.7324644726199256,2.2857142857142856,1.0,1.6428571428571428,0.43952265212440783,1.0,1.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0
429,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),chalice,Chalice,32,Goblet,0.6384694570046723,4.666666666666667,5.0,4.833333333333334,1.7473976244774174,5.0,5.0,4.0,5.0,4.0,5.0,,5.0,5.0
430,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),keyhole,Keyhole,33,Plunger,0.6658658756083077,1.5,2.5,2.0,0.6682682487833846,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,3.0
431,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),butterfly,Butterfly,34,Bow tie - Owl,0.6572361578806541,1.3333333333333333,2.0,1.6666666666666665,0.5712730701989097,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,3.0
432,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),butterfly,Butterfly,35,Bow tie - Owl,0.6634528351709783,1.4,1.5,1.45,0.48799338900208145,1.0,2.0,1.0,2.0,1.0,,,1.0,2.0
433,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),broadcast tower,Broadcast tower,36,Broom,0.5772467939690892,1.8333333333333333,3.5,2.6666666666666665,1.1273418827490955,1.0,2.0,4.0,1.0,2.0,1.0,,2.0,5.0
434,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),stick figure,Stick figure,37,Clubs symbol,0.6776882472823819,1.3333333333333333,1.5,1.4166666666666665,0.45660831634995896,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0
435,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),gift bow,Gift bow,38,Clubs symbol - Ice cream,0.5910450288294253,1.8333333333333333,1.0,1.4166666666666665,0.5793528758249807,4.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0
436,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),gift bow,Gift bow,39,Clubs symbol - Ice cream,0.6294757245258944,1.3333333333333333,1.5,1.4166666666666665,0.5249093902549828,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0
437,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),letter r,Letter R,40,Mug,0.6494578485259365,1.1666666666666667,1.0,1.0833333333333335,0.3797539974302355,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0
438,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),letter r,Letter R,41,Mug,0.6527248385613104,1.1666666666666667,1.0,1.0833333333333335,0.37621475822524714,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0
439,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),bookshelf,Bookshelf,42,Window - Grid,0.4461387803125867,2.5,3.5,3.0,1.66158365906224,2.0,1.0,3.0,5.0,2.0,2.0,,4.0,3.0
440,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),cartoon bomb,Cartoon bomb,43,Mouse,0.7158409820449328,2.3333333333333335,3.5,2.916666666666667,0.8287971357022793,1.0,4.0,2.0,3.0,2.0,2.0,,5.0,2.0
441,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),smoking pipe,Smoking pipe,44,Computer Mouse,0.7324056829010255,1.3333333333333333,1.5,1.4166666666666665,0.3790919492235472,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0
442,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),magnifying glass,Magnifying glass,45,Clock,0.5855004902475762,1.0,1.0,1.0,0.4144995097524238,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
443,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),heart,heart,46,Lightbulb - Ice Cream,0.7069768704241428,1.0,1.5,1.25,0.3662789119698215,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0
444,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),key,key,47,Computer Mouse,0.8511684216890806,1.0,1.0,1.0,0.14883157831091942,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
445,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),anchor,Anchor,48,Letter T,0.6196442811846602,1.1666666666666667,1.5,1.3333333333333335,0.5071409584204531,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0
446,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),ice cream,Ice cream,49,Heart,0.5711914979083924,2.0,3.0,2.5,1.072021255229019,2.0,2.0,3.0,1.0,2.0,2.0,,3.0,3.0
447,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),stick figure,Stick figure,50,Stick Figure,0.6767454424369007,4.833333333333333,5.0,4.916666666666666,1.5893349080185712,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0
448,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),medal,Medal,51,Television,0.6344956971999075,2.1666666666666665,3.0,2.583333333333333,0.9442194489002388,2.0,2.0,1.0,1.0,3.0,4.0,,5.0,1.0
449,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),flagpole,Flagpole,52,Letter F,0.6853657836486973,1.8333333333333333,2.0,1.9166666666666665,0.6030489146733302,1.0,1.0,1.0,3.0,1.0,4.0,,1.0,3.0
450,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),bell,Bell,53,Sailboat,0.6746837943221582,1.0,1.0,1.0,0.3253162056778418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),key,key,54,Music Note,0.5702566768448688,2.6666666666666665,2.5,2.583333333333333,1.1101702514840888,2.0,3.0,2.0,2.0,3.0,4.0,,3.0,2.0
452,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),spade symbol,Spade symbol,55,Yield Sign - Martini Glass,0.5813663731940197,1.0,1.0,1.0,0.41863362680598026,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
453,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),checkmark,checkmark,56,Clock,0.5874327098174441,1.1666666666666667,1.0,1.0833333333333335,0.44694789769776894,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
454,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),hourglass,Hourglass,57,Hourglass,0.4898972947782638,3.8333333333333335,5.0,4.416666666666667,2.2529536147293348,5.0,4.0,5.0,4.0,1.0,4.0,,5.0,5.0
455,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),anchor,Anchor,58,Umbrella,0.4292901565322177,1.8333333333333333,2.0,1.9166666666666665,1.0938605333132494,2.0,2.0,2.0,1.0,1.0,3.0,,1.0,3.0
456,DeepMind: Gemini 2.5 Pro - Single Context - Dynamic Thinking (2025-07-21),up arrow,up arrow,59,Pine tree,0.5752668834094511,4.0,4.0,4.0,1.6989324663621956,4.0,4.0,5.0,3.0,4.0,,,4.0,4.0
457,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),ladder structure,ladder structure,1,Ladder,0.4751185628015861,5.0,4.0,4.5,2.3619664673928624,5.0,5.0,5.0,5.0,5.0,,,4.0,4.0
458,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),train tracks,Train tracks,2,Ladder,0.6610531487654556,4.166666666666667,5.0,4.583333333333334,1.553506401491662,5.0,2.0,4.0,4.0,5.0,5.0,,5.0,5.0
459,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),butterfly wings,butterfly wings,3,Glasses,0.6845673981674806,1.2,1.5,1.35,0.42583401247390124,1.0,1.0,1.0,2.0,1.0,,,1.0,2.0
460,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),owl eyes,owl eyes,4,Glasses,0.5468725449723439,2.5,4.5,3.5,1.5859460925967963,2.0,4.0,2.0,2.0,,,,4.0,5.0
461,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),glasses,glasses,5,Glasses,0.5451123909099757,2.3333333333333335,4.5,3.416666666666667,1.5541993310575832,4.0,1.0,2.0,3.0,1.0,3.0,,5.0,4.0
462,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),steering wheel,Steering wheel,6,Glasses,0.6296458064862441,1.0,1.0,1.0,0.37035419351375587,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
463,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),rocket exhaust,Rocket exhaust,7,Pine Tree,0.5548532022011824,2.1666666666666665,3.5,2.833333333333333,1.261249260429983,2.0,1.0,2.0,4.0,2.0,2.0,,2.0,5.0
464,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),butterfly,butterfly,8,Butterfly,0.6411043581205884,3.3333333333333335,5.0,4.166666666666667,1.4953985078308818,3.0,3.0,5.0,3.0,4.0,2.0,,5.0,5.0
465,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),butterfly,Butterfly,9,Butterfly,0.6425347026663212,3.2,5.0,4.1,1.465607719068083,2.0,4.0,1.0,5.0,4.0,,,5.0,5.0
466,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),trident,trident,10,Comb - Pitchfork,0.6756697358651155,4.333333333333333,5.0,4.666666666666666,1.5135412326294608,2.0,5.0,4.0,5.0,5.0,5.0,,5.0,5.0
467,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),pitchfork,Pitchfork,11,Comb - Pitchfork,0.6226273261756372,4.5,5.0,4.75,1.7925202006657233,4.0,5.0,4.0,5.0,4.0,5.0,,5.0,5.0
468,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),wine glass,Wine glass,12,Goblet,0.6350097299355925,4.833333333333333,5.0,4.916666666666666,1.794535494483337,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0
469,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),magnifying glass,Magnifying glass,13,Goblet,0.6759272535859652,1.6666666666666667,1.5,1.5833333333333335,0.5131151818222218,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,2.0
470,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),bear face,Bear face,14,Computer Mouse,0.7418457479906454,1.0,1.0,1.0,0.2581542520093546,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
471,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),house,house,15,House,0.5604145691220367,3.6666666666666665,4.5,4.083333333333333,1.7949738427516835,3.0,5.0,4.0,3.0,3.0,4.0,,5.0,4.0
472,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),house,house,60,House,0.5476538878373272,3.5,5.0,4.25,1.9224709766913595,4.0,4.0,4.0,2.0,4.0,3.0,,5.0,5.0
473,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),fish hook,Fish hook,16,Ice cream,0.5213069155657604,1.1666666666666667,1.0,1.0833333333333335,0.5185841748037596,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0
474,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),slingshot frame,Slingshot frame,17,Ice cream,0.6339653089357414,1.8333333333333333,4.0,2.9166666666666665,1.067601182270754,3.0,1.0,2.0,1.0,3.0,1.0,,5.0,3.0
475,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),speech balloon,Speech balloon,18,Ice cream,0.6847597069012321,1.3333333333333333,2.0,1.6666666666666665,0.5254004884979464,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0
476,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),mechanical arm,Mechanical arm,19,Computer Mouse,0.859309544470196,1.2857142857142858,1.0,1.1428571428571428,0.16078909203406166,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
477,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),magnifying glass,Magnifying glass,20,Crystal ball - Person Outline,0.6219390375192231,1.1666666666666667,1.5,1.3333333333333335,0.5040812833077026,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0
478,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),music note,Music note,21,Crystal ball - Person Outline,0.7380031106155932,1.0,1.0,1.0,0.2619968893844068,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
479,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),padlock keyhole,Padlock keyhole,22,Fish,0.7208342020855323,2.25,4.5,3.375,0.9421845679613285,1.0,4.0,1.0,3.0,,,,5.0,4.0
480,OpenAI: ChatGPT-4o - Multiple Context (2025-07-25),keyhole,Keyhole,23,Lollipop,0.6343711397762843,1.3333333333333333,1.5,1.4166666666666665,0.5179742186502638,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0
